Content ID,Human_Q1,LLM_Q1,Exact_Q1,Human_Q1A,LLM_Q1A,Exact_Q1A,Jaccard_Q1A,Human_Q2,LLM_Q2,Exact_Q2,Jaccard_Q2,Human_Q3,LLM_Q3,Exact_Q3,Human_Q4,LLM_Q4,Exact_Q4,Human_Q5,LLM_Q5,Exact_Q5,Human_Q6,LLM_Q6,Exact_Q6,Human_Q7,LLM_Q7,Exact_Q7,Jaccard_Q7,Human_Q8,LLM_Q8,Exact_Q8,Jaccard_Q8,Human_Q9,LLM_Q9,Exact_Q9,Jaccard_Q9,Human_Q10,LLM_Q10,Exact_Q10,Jaccard_Q10,Human_Q11,LLM_Q11,Exact_Q11,Jaccard_Q11,Human_Q12,LLM_Q12,Exact_Q12,Human_Q13,LLM_Q13,Exact_Q13,Human_Q14,LLM_Q14,Exact_Q14,Human_Q15,LLM_Q15,Exact_Q15,Human_Q16,LLM_Q16,Exact_Q16,Human_Q17,LLM_Q17,Exact_Q17,Human_Q18,LLM_Q18,Exact_Q18,Human_Q18A,LLM_Q18A,Exact_Q18A,Jaccard_Q18A
RIX-066,Yes,No,0,Shares something surprising,,0,0.000000,"Mental health; Social issues, e.g. corruption","Family/children; Gender issues, e.g. equality; Mental health",0,0.250000,Motivational/self-help content,Interview/conversational content,0,"Yes, implicitly",No,0,More progressive/equitable/expansive,Does not address masculinity or gender norms,0,Unclear,Not applicable,0,Not applicable,Not applicable,1,1.000000,Mental health/emotional struggle,Kenyan or Nigerian political/social problems; Mental health/emotional struggle; Men’s behavior,0,0.333333,More emotional growth/healing,Social or political change,0,0.000000,News/telling facts,Advice/instruction; Commentary/opinion; Debate/argument; Personal story,0,0.000000,Connection/social interaction; Information seeking; Self expression/identity construction,Connection/social interaction; Information seeking,0,0.666667,"Facts/statistics, Cultural/social observations",Mixed,0,"References data, Presented as common sense",Presented as common sense,0,Not mentioned,Mixed,0,Not mentioned,Neutral,0,Not mentioned,Neutral,0,No,Yes,0,NO,NO,1,,,,
RIX-068,Yes,Yes,1,Shares something sexual; Shares something surprising,Compelling question; Shares something sexual,0,0.333333,Friends/socializing; Mental health; Religion/morality,Family/children; Mental health; Religion/morality,0,0.500000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, explicitly",0,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Yes,1,Men need to be emotionally open,Men need to be emotionally open,1,1.000000,Kenyan or Nigerian political/social problems; Mental health/emotional struggle,Mental health/emotional struggle,0,0.500000,Building community; More emotional growth/healing,More emotional growth/healing; More equality/respect for women,0,0.333333,Commentary/opinion; Personal story,Advice/instruction; Debate/argument; Personal story,0,0.250000,Connection/social interaction; Information seeking; Self expression/identity construction,Connection/social interaction; Entertainment/escapism; Information seeking,0,0.500000,Cultural/social observations,Personal experience,0,Anecdotal examples,Anecdotal examples,1,Neutral,Mixed,0,Not mentioned,Neutral,0,Negative,Neutral,0,Somewhat,No,0,NO,NO,1,,,,
RIX-069,Yes,No,0,Shares something surprising,,0,0.000000,"Gender issues, e.g. equality; Mental health; Social issues, e.g. corruption","Gender issues, e.g. equality; Mental health; Money/status; Social issues, e.g. corruption",0,0.750000,Motivational/self-help content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Yes,1,Men need to be emotionally open,Men need to improve themselves; Men need to provide/succeed,0,0.000000,Kenyan or Nigerian political/social problems; Mental health/emotional struggle,Economic/status pressure; Kenyan or Nigerian political/social problems; Men’s behavior; Women/feminism,0,0.200000,Building community; More emotional growth/healing,More emotional growth/healing; Social or political change,0,0.333333,Advice/instruction; Commentary/opinion,Commentary/opinion; Debate/argument; Personal story,0,0.250000,Connection/social interaction; Information seeking; Self expression/identity construction,Information seeking; Status seeking,0,0.250000,Personal experience,Mixed,0,Anecdotal examples,Anecdotal examples,1,Mixed,Positive,0,Not mentioned,Mixed,0,Negative,Neutral,0,Somewhat,No,0,Yes,Yes,1,Calls for men to follow more equitable gender norms,Calls for men to follow more equitable gender norms; Calls for politicians or social figures to do something,0,0.500000
RIX-070,No,No,1,,,,,Mental health,"Gender issues, e.g. equality; Mental health",0,0.500000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Yes,1,Men need to be emotionally open,Men need to be emotionally open; Men need to improve themselves,0,0.500000,Mental health/emotional struggle,Mental health/emotional struggle,1,1.000000,More emotional growth/healing,More emotional growth/healing,1,1.000000,Advice/instruction,Commentary/opinion; Debate/argument; Motivational speech; Personal story,0,0.000000,Information seeking,Connection/social interaction; Information seeking,0,0.500000,Mixed,Mixed,1,Other,No Justification,0,Mixed,Mixed,1,Positive,Mixed,0,Negative,Neutral,0,Somewhat,Yes,0,Yes,Yes,1,Other,Calls for men to follow more equitable gender norms,0,0.000000
RIX-072,No,Yes,0,,Shares something surprising,0,0.000000,Gender issues,"Family/children; Gender issues, e.g. equality; Mental health; Money/status",0,0.000000,Commentary Content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More regressive,More progressive/equitable/expansive,0,NO,Yes,0,,Men need to provide/succeed,0,0.000000,Mental Health / Kenyan Cultural Problems,Economic/status pressure; Men’s behavior,0,0.000000,No clear solution,More emotional growth/healing; More wealth/status,0,0.000000,Conversational Content,Commentary/opinion; Personal story,0,0.000000,Identity Construction,Connection/social interaction; Information seeking; Self expression/identity construction; Status seeking,0,0.000000,Cultural / Social Observations,Mixed,0,No Justification,"Anecdotal examples, Presented as common sense",0,Positive,Positive,1,Unclear,Neutral,0,Negative,Neutral,0,No,No,1,NO,NO,1,,,,
RIX-073,No,Yes,0,,Shares something violent or gross,0,0.000000,"Family/children; Mental health; Social issues, e.g. corruption","Family/children; Gender issues, e.g. equality; Mental health",0,0.500000,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, explicitly",0,More progressive/equitable/expansive,More progressive/equitable/expansive,1,NO,Unclear,0,Not applicable,Mixed/unclear,0,0.000000,Kenyan or Nigerian political/social problems; Mental health/emotional struggle; Men’s behavior,Global political/social/cultural problems; Mental health/emotional struggle; Men’s behavior,0,0.500000,No clear solution,No clear solution,1,1.000000,Commentary/opinion; News/telling facts; Personal story,Personal story,0,0.333333,Information seeking; Self expression/identity construction,Connection/social interaction; Self expression/identity construction,0,0.333333,"Personal experience, Cultural/social observations, Other",Mixed,0,"Anecdotal examples, Presented as common sense, Other",Anecdotal examples,0,Mixed,Mixed,1,Not mentioned,Neutral,0,Unclear,Mixed,0,No,No,1,NO,NO,1,,,,
RIX-076,No,No,1,,,,,Mental health,"Friends/socializing; Gender issues, e.g. equality; Mental health; Social issues, e.g. corruption",0,0.250000,Interview/conversational content,Interview/conversational content,1,No,No,1,Does not address masculinity or gender norms,Does not address masculinity or gender norms,1,,Not applicable,,Not applicable,Not applicable,1,1.000000,Other,Kenyan or Nigerian political/social problems; Mental health/emotional struggle,0,0.000000,Other,Building community; More emotional growth/healing; Social or political change,0,0.000000,Personal story,Commentary/opinion; Personal story,0,0.500000,Connection/social interaction; Information seeking; Self expression/identity construction,Connection/social interaction; Information seeking,0,0.666667,Personal experience,Mixed,0,Anecdotal examples,"Anecdotal examples, Presented as common sense",0,Unclear,Positive,0,Not mentioned,Neutral,0,Not mentioned,Neutral,0,No,No,1,Yes,Yes,1,Other,Calls for audience to like the content; Calls for men to follow more equitable gender norms,0,0.000000
RIX-077,No,No,1,,,,,"Family/children; Mental health; Social issues, e.g. corruption","Dating/marriage; Family/children; Gender issues, e.g. equality; Mental health; Money/status",0,0.333333,Interview/conversational content,Interview/conversational content,1,No,"Yes, explicitly",0,Does not address masculinity or gender norms,More progressive/equitable/expansive,0,NO,Yes,0,Not applicable,Men need to provide/succeed,0,0.000000,Mental health/emotional struggle,Mental health/emotional struggle; Men’s behavior; Women/feminism,0,0.333333,No clear solution,No clear solution,1,1.000000,Commentary/opinion; Personal story,Advice/instruction; Personal story,0,0.333333,Information seeking; Self expression/identity construction,Connection/social interaction; Self expression/identity construction,0,0.333333,"Personal experience, Cultural/social observations",Mixed,0,"Anecdotal examples, Presented as common sense",Anecdotal examples,0,Unclear,Positive,0,Unclear,Mixed,0,Unclear,Mixed,0,No,No,1,NO,NO,1,,,,
RIX-078,No,Yes,0,,Shares something sexual,0,0.000000,"Mental health; Social issues, e.g. corruption","Gender issues, e.g. equality; Mental health",0,0.333333,Interview/conversational content,Interview/conversational content,1,"Yes, implicitly","Yes, explicitly",0,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Unclear,Unclear,1,Men need to be emotionally open,Mixed/unclear,0,0.000000,Global political/social/cultural problems; Mental health/emotional struggle; Other,Mental health/emotional struggle; Men’s behavior,0,0.250000,Building community; More emotional growth/healing,No clear solution,0,0.000000,Advice/instruction; Commentary/opinion; News/telling facts,Commentary/opinion; Personal story,0,0.250000,Connection/social interaction; Self expression/identity construction,Documentation of events; Entertainment/escapism,0,0.000000,"Cultural/social observations, Personal experience",Mixed,0,No Justification,Anecdotal examples,0,Positive,Mixed,0,Not mentioned,Neutral,0,Unclear,Neutral,0,No,Yes,0,NO,NO,1,,,,
RIX-079,Yes,No,0,Shares something surprising,,0,0.000000,"Gender issues, e.g. equality; Mental health; Social issues, e.g. corruption","Gender issues, e.g. equality; Mental health; Money/status; Religion/morality; Social issues, e.g. corruption",0,0.600000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly",No,0,More regressive/traditional/restrictive,Does not address masculinity or gender norms,0,Yes,Not applicable,0,Men need to be emotionally open,Not applicable,0,0.000000,Global political/social/cultural problems; Kenyan or Nigerian political/social problems; Mental health/emotional struggle,Economic/status pressure; Global political/social/cultural problems; Mental health/emotional struggle,0,0.500000,Building community; More emotional growth/healing,Building community; More wealth/status,0,0.333333,Commentary/opinion,Debate/argument; Personal story,0,0.000000,Connection/social interaction; Information seeking; Self expression/identity construction,Connection/social interaction; Status seeking,0,0.250000,Cultural/social observations,Mixed,0,Presented as common sense,References religion/tradition,0,Unclear,Mixed,0,Not mentioned,Neutral,0,Unclear,Neutral,0,No,No,1,NO,NO,1,,,,
RIX-080,No,Yes,0,,Shares something violent or gross,0,0.000000,Mental health,"Friends/socializing; Gender issues, e.g. equality; Mental health",0,0.333333,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,NO,Yes,0,Not applicable,Men need to improve themselves,0,0.000000,Mental health/emotional struggle,Mental health/emotional struggle,1,1.000000,No clear solution,Building community; More emotional growth/healing,0,0.000000,Commentary/opinion,Advice/instruction; Commentary/opinion,0,0.500000,Information seeking,Connection/social interaction; Information seeking,0,0.500000,Mixed,No support,0,Presented as common sense,No Justification,0,Negative,Mixed,0,Not mentioned,Mixed,0,Negative,Neutral,0,No,No,1,NO,Yes,0,,Calls for men to follow more equitable gender norms,0,0.000000
RIX-081,No,No,1,,,,,Gender issues,"Friends/socializing; Gender issues, e.g. equality",0,0.000000,Interview/conversational content,Interview/conversational content,1,"Yes, explicitly","Yes, explicitly",1,More progressive/equitable/expansive,More progressive/equitable/expansive,1,Yes,Unclear,0,Mixed/unclear,Mixed/unclear,1,1.000000,Men's behavior,No clear problem is identified,0,0.000000,More emotional growth/healing; Social or political change,Building community,0,0.000000,Advice/instruction; Commentary/opinion,Personal story,0,0.000000,Information seeking,Connection/social interaction; Self expression/identity construction,0,0.000000,Mixed,Personal experience,0,Presented as common sense,Anecdotal examples,0,Mixed,Mixed,1,Not mentioned,Neutral,0,Negative,Neutral,0,No,No,1,Yes,NO,0,Calls for men to follow more equitable gender norms,,0,0.000000
RIX-082,No,No,1,,,,,Mental health,"Dating/marriage; Fitness/self-improvement; Gender issues, e.g. equality",0,0.000000,Commentary Content,Interview/conversational content,0,"Yes, explicitly","Yes, explicitly",1,More progressive,More progressive/equitable/expansive,0,Yes,Yes,1,Men need to be more emotionally open and heal,Men need to improve themselves,0,0.000000,Mental Health / Kenyan Cultural Problems,No clear problem is identified,0,0.000000,More emotional growth / healing,No clear solution,0,0.000000,Commentary Content,Personal story,0,0.000000,Identity Construction,Connection/social interaction,0,0.000000,Cultural / Social Observations,Personal experience,0,No Justification,No Justification,1,Positive,Mixed,0,Unclear,Neutral,0,Negative,Neutral,0,No,No,1,NO,NO,1,,,,
