file,comment_number,decision,reason,starting_text,comment_text
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,128,Keep,Related to the piece and/or scope; usable for audience reception coding.,The society is soo much concentrated on female empowerment and the male species are left aside.... | Its high time we come together and stop toxic masculinity. Since they cant expr,The society is soo much concentrated on female empowerment and the male species are left aside.... | Its high time we come together and stop toxic masculinity. Since they cant express themselves they become violent or sucidal......Great message big man!! 👏👏
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,129,Keep,Related to the piece and/or scope; usable for audience reception coding.,Hi am from Namibia I went through the same thing nice documentary just a bit emotional I excetlly know how that guy feel coz I went through the same  nice one,Hi am from Namibia I went through the same thing nice documentary just a bit emotional I excetlly know how that guy feel coz I went through the same  nice one
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,130,Keep,Related to the piece and/or scope; usable for audience reception coding.,Child hood trauma is real.,Child hood trauma is real.
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,131,Borderline,Contact request plus “childhood trauma is real”; related but thin.,I would like to have his contact... Childhood trauma is real,I would like to have his contact... Childhood trauma is real
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,132,Keep,Related to the piece and/or scope; usable for audience reception coding.,This man is so true some men are so emotionally divided from their selves thanks for pointing out and making it clare that offen it has been  beaten from them.,This man is so true some men are so emotionally divided from their selves thanks for pointing out and making it clare that offen it has been  beaten from them.
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,133,Remove,Unclear/waiting comment; not substantive scope-relevant response.,This one is making me feel so stressful waiting for it,This one is making me feel so stressful waiting for it
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,134,Keep,Related to the piece and/or scope; usable for audience reception coding.,The father too  needs counselling.,The father too  needs counselling.
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,135,Keep,Related to the piece and/or scope; usable for audience reception coding.,Yes mika he will get counselling in jail while serving his sentence evil man!,Yes mika he will get counselling in jail while serving his sentence evil man!
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,136,Keep,Related to the piece and/or scope; usable for audience reception coding.,Hi Monica I guess from this video you must have got some remedies that will help you overcome some of the effects that you went through.,Hi Monica I guess from this video you must have got some remedies that will help you overcome some of the effects that you went through.
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,137,Keep,Related to the piece and/or scope; usable for audience reception coding.,"@victoreddie9552  oh yes , and I really thank GOD I came across the video, I know its  not an easy road especially when no one understands you and that you are always the bad one .","@victoreddie9552  oh yes , and I really thank GOD I came across the video, I know its  not an easy road especially when no one understands you and that you are always the bad one ."
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,138,Keep,Related to the piece and/or scope; usable for audience reception coding.,"Hey Monica.. everything in this world happens with a reason,some reasons affect us positively and some negatively, be strong and be the hundreds of voices that doesn't speak,do it ","Hey Monica.. everything in this world happens with a reason,some reasons affect us positively and some negatively, be strong and be the hundreds of voices that doesn't speak,do it on their behalf. I'll really like to hear your side of story privately..best regards.."
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,139,Borderline,Short healing/prayer response; limited coding value.,May the Lord grant you a season of healing.,May the Lord grant you a season of healing.
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,140,Keep,Related to the piece and/or scope; usable for audience reception coding.,"There is no such thing as toxic masculinity. Hitting someone isn't masculine, in fact most child abuse is by mothers to their sons and daughters, i can show you the stats. These ar","There is no such thing as toxic masculinity. Hitting someone isn't masculine, in fact most child abuse is by mothers to their sons and daughters, i can show you the stats. These are just broken people taking their anger out on others, nothing to do with expressing emotions lol"
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,141,Keep,Related to the piece and/or scope; usable for audience reception coding.,@RECURSIVECIRCLES  ww kwenda uko...use my brain vitu gani? Ww tumia yako uandike comment yako. It depends on how you view this story na ndo maana kuna watu watalike the video and o,@RECURSIVECIRCLES  ww kwenda uko...use my brain vitu gani? Ww tumia yako uandike comment yako. It depends on how you view this story na ndo maana kuna watu watalike the video and others will dislike. There is toxic masculinity my guy na if you do a deep research on toxic masculinity u will get my point.....daah!
youtube_my_voice_was_beaten_out_of_me_by_my_father_toxic_masculinity.csv,142,Keep,Related to the piece and/or scope; usable for audience reception coding.,"Nothing like that... Some men are self destracting. Hawaskii kitu and apparently they don't like being advised, they like being encouraged.... | That means,  | Aki choose kufanya k","Nothing like that... Some men are self destracting. Hawaskii kitu and apparently they don't like being advised, they like being encouraged.... | That means,  | Aki choose kufanya kitu poa una clap clap clap. | Before then you shut up. | My thoughts, encouraging and advising should go hand in hand."
